ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0070371	ERK1 and ERK2 cascade	14/188	340/18903	8.17121697978921e-06	0.000306584061081691	0.000206946821614451	RAPGEF2/RGS14/NOTCH1/FGFR2/MAP2K2/PTPN11/PKHD1/ALOX15/GATA4/FGFR3/FGA/AGT/HRAS/SOX9	14
GO:0007409	axonogenesis	16/188	438/18903	8.30849596949482e-06	0.000308648285916283	0.00020834019075148	RAC1/OTX2/PTCH1/NOTCH1/FGFR2/MAP2K2/PTPN11/USP9X/GATA3/NEFL/AUTS2/MACF1/PLXNB2/CDH1/CDH11/BMP7	16
GO:0048546	digestive tract morphogenesis	6/188	49/18903	8.75716635908279e-06	0.000319627239974456	0.000215751077145814	NOTCH1/FGFR2/HNF1B/NIPBL/FOXF1/GATA4	6
GO:0003188	heart valve formation	4/188	14/18903	8.77441516987445e-06	0.000319627239974456	0.000215751077145814	NOTCH1/DCHS1/GATA4/SOX9	4
GO:0070252	actin-mediated cell contraction	8/188	104/18903	9.40917542134015e-06	0.000339454097892964	0.000229134373114822	RYR2/SCN5A/GATA4/GPD1L/ATP2A2/MYBPC3/PIK3CA/FLNA	8
GO:0045661	regulation of myoblast differentiation	7/188	75/18903	9.65436043508624e-06	0.000344982479547082	0.000232866077261328	NOTCH1/ARID1B/ARID1A/SMARCB1/SMARCC2/KLHL41/SOX9	7
GO:0031214	biomineral tissue development	10/188	174/18903	9.81013193180726e-06	0.000346083319059047	0.000233609153197191	NOTCH1/FGFR2/COL1A1/ALOX15/FGFR3/WNT6/ALPL/SOX9/COL1A2/BMP7	10
GO:0021695	cerebellar cortex development	6/188	50/18903	9.86964689214233e-06	0.000346083319059047	0.000233609153197191	LDB1/PTPN11/ARCN1/RERE/KIF14/TTC21B	6
GO:0086003	cardiac muscle cell contraction	7/188	76/18903	1.05452378280809e-05	0.000365802385206829	0.000246919688813722	RYR2/SCN5A/GATA4/GPD1L/ATP2A2/PIK3CA/FLNA	7
GO:0007517	muscle organ development	14/188	348/18903	1.06269882696014e-05	0.000365802385206829	0.000246919688813722	NF1/NOTCH1/FGFR2/NEB/RYR2/ACTA1/NPHS1/CHD7/RYR1/CHRNA1/FKTN/MYBPC3/KLHL41/COL6A3	14
GO:0030850	prostate gland development	6/188	51/18903	1.10938036153726e-05	0.000374990551034937	0.000253121778080479	PTCH1/NOTCH1/FGFR2/SOX9/TNC/BMP7	6
GO:1901985	positive regulation of protein acetylation	6/188	51/18903	1.10938036153726e-05	0.000374990551034937	0.000253121778080479	KAT2A/SMARCB1/DDX3X/GATA3/AUTS2/FOXP3	6
GO:0006936	muscle contraction	14/188	351/18903	1.17040937661893e-05	0.000390574667673354	0.000263641187976122	RYR2/ACTA1/SCN5A/GATA4/GPD1L/RYR1/ATP2A2/CHRNA1/MYOM1/MYBPC3/AGT/KLHL41/PIK3CA/FLNA	14
GO:0071599	otic vesicle development	4/188	15/18903	1.18721844780033e-05	0.000390574667673354	0.000263641187976122	FGFR2/GATA3/COL2A1/SOX9	4
GO:0071772	response to BMP	10/188	178/18903	1.19712384814594e-05	0.000390574667673354	0.000263641187976122	NOTCH1/CDH5/DLX3/USP9X/GATA3/COL2A1/GATA4/SMAD6/SOX9/BMP7	10
GO:0071773	cellular response to BMP stimulus	10/188	178/18903	1.19712384814594e-05	0.000390574667673354	0.000263641187976122	NOTCH1/CDH5/DLX3/USP9X/GATA3/COL2A1/GATA4/SMAD6/SOX9/BMP7	10
GO:0009952	anterior/posterior pattern specification	11/188	218/18903	1.20830053178844e-05	0.000390822723730191	0.000263808627902267	OTX2/BPTF/KAT2A/LDB1/NOTCH1/POGLUT1/PBX1/HNF1B/FOXF1/GATA4/PRKDC	11
GO:0034504	protein localization to nucleus	13/188	306/18903	1.24518593325706e-05	0.000399310907827393	0.000269538223609221	PIKFYVE/NF1/TRIM28/NOTCH1/MDFIC/COL1A1/PIK3R2/AGT/BBS4/FLNA/SOX9/CDH1/BMP7	13
GO:0003012	muscle system process	16/188	455/18903	1.3328616439975e-05	0.00042033614436009	0.000283730435229036	NOTCH1/ABCC8/RYR2/ACTA1/SCN5A/GATA4/GPD1L/RYR1/ATP2A2/CHRNA1/MYOM1/MYBPC3/AGT/KLHL41/PIK3CA/FLNA	16
GO:0055123	digestive system development	9/188	143/18903	1.33315568173909e-05	0.00042033614436009	0.000283730435229036	NOTCH1/FGFR2/HNF1B/NIPBL/FOXF1/DCHS1/PKD1/GATA4/SOX9	9
GO:0043583	ear development	11/188	221/18903	1.37346204612564e-05	0.000425960836757708	0.000287527149938011	NOTCH1/FGFR2/MKS1/NIPBL/PTPN11/GATA3/COL2A1/CHD7/DCHS1/FZD6/SOX9	11
GO:0006941	striated muscle contraction	10/188	181/18903	1.38505389350854e-05	0.000425960836757708	0.000287527149938011	RYR2/SCN5A/GATA4/GPD1L/ATP2A2/CHRNA1/MYBPC3/KLHL41/PIK3CA/FLNA	10
GO:0110148	biomineralization	10/188	181/18903	1.38505389350854e-05	0.000425960836757708	0.000287527149938011	NOTCH1/FGFR2/COL1A1/ALOX15/FGFR3/WNT6/ALPL/SOX9/COL1A2/BMP7	10
GO:0010810	regulation of cell-substrate adhesion	11/188	222/18903	1.43270881811362e-05	0.000437034429720511	0.000295001918389505	RAC1/NF1/LDB1/NOTCH1/FOXF1/PKHD1/COL1A1/ALOX15/MACF1/FGA/FLNA	11
GO:0003180	aortic valve morphogenesis	5/188	32/18903	1.49387511289675e-05	0.000452017695450694	0.00030511574886499	NOTCH1/GATA3/GATA4/SMAD6/SOX9	5
GO:0022037	metencephalon development	8/188	111/18903	1.5202911678976e-05	0.000456330596956144	0.000308026993680979	KAT2A/LDB1/PTPN11/ARCN1/SCN5A/RERE/KIF14/TTC21B	8
GO:0042692	muscle cell differentiation	15/188	409/18903	1.5331789825865e-05	0.000456546630370202	0.000308172818053728	KAT2A/KDM1A/NOTCH1/FGFR2/NEB/FOXF1/ACTA1/PIEZO1/NPHS1/GATA4/RYR1/ATP2A2/AGT/KLHL41/SOX9	15
GO:0072176	nephric duct development	4/188	16/18903	1.57066744411572e-05	0.000461678828010288	0.000311637094656255	HNF1B/GREB1L/GATA3/PKD1	4
GO:0031333	negative regulation of protein-containing complex assembly	9/188	146/18903	1.57502372029096e-05	0.000461678828010288	0.000311637094656255	HSF1/CDH5/RAF1/DDX3X/SMAD6/KIF14/BBS4/SOX9/TRAF3IP1	9
GO:0045445	myoblast differentiation	8/188	112/18903	1.62347026141286e-05	0.000472190730296205	0.000318732717173345	NOTCH1/ARID1B/ARID1A/SMARCB1/SMARCC2/EPAS1/KLHL41/SOX9	8
GO:2000045	regulation of G1/S transition of mitotic cell cycle	10/188	185/18903	1.67478637880325e-05	0.000483369114866909	0.000326278220842156	ARID1B/ARID1A/SMARCB1/DDX3X/STIL/PKD1/PRKDC/SMARCC2/KIF14/ADAMTS1	10
GO:0003179	heart valve morphogenesis	6/188	55/18903	1.72787781000224e-05	0.000491136177509727	0.000331521053498037	NOTCH1/GATA3/DCHS1/GATA4/SMAD6/SOX9	6
GO:0072132	mesenchyme morphogenesis	6/188	55/18903	1.72787781000224e-05	0.000491136177509727	0.000331521053498037	NOTCH1/FOXF1/ACTA1/DCHS1/SOX9/BMP7	6
GO:1902105	regulation of leukocyte differentiation	13/188	317/18903	1.80863935040902e-05	0.000510226679904861	0.000344407303291184	HSF1/NF1/KAT2A/ARID1B/SOS2/ARID1A/SMARCB1/GATA3/PRKDC/SMARCC2/FOXP3/CR1/TLR3	13
GO:0090596	sensory organ morphogenesis	12/188	272/18903	1.86545242232883e-05	0.000522326678252071	0.000352574904015959	NF1/NOTCH1/FGFR2/NIPBL/GATA3/COL2A1/CHD7/IFT122/FZD6/BBS4/SOX9/BMP7	12
GO:0007492	endoderm development	7/188	83/18903	1.88889005348017e-05	0.000524971517085749	0.000354360192489146	BPTF/KIF16B/LDB1/NOTCH1/HNF1B/GATA4/MMP9	7
GO:0001890	placenta development	9/188	150/18903	1.95491196538486e-05	0.000535341191185387	0.000361359809783425	BPTF/TRIM28/ZNF568/DLX3/FGFR2/PKD1/EPAS1/BMP7/NCOA1	9
GO:0042303	molting cycle	8/188	115/18903	1.96900544732365e-05	0.000535341191185387	0.000361359809783425	NF1/LDB1/NOTCH1/DLX3/FGFR2/NIPBL/FZD6/SOX9	8
GO:0042633	hair cycle	8/188	115/18903	1.96900544732365e-05	0.000535341191185387	0.000361359809783425	NF1/LDB1/NOTCH1/DLX3/FGFR2/NIPBL/FZD6/SOX9	8
GO:0035066	positive regulation of histone acetylation	5/188	34/18903	2.03119198620677e-05	0.00054618587245648	0.000368680060916365	KAT2A/SMARCB1/GATA3/AUTS2/FOXP3	5
GO:0048557	embryonic digestive tract morphogenesis	4/188	17/18903	2.03800698677791e-05	0.00054618587245648	0.000368680060916365	FGFR2/HNF1B/NIPBL/FOXF1	4
GO:0001894	tissue homeostasis	12/188	275/18903	2.07929066709395e-05	0.000553297771839468	0.000373480652857637	NF1/LDB1/NOTCH1/CDH5/MKS1/ABCC8/PTPN11/COL2A1/BBS12/EPAS1/BBS4/SOX9	12
GO:0010658	striated muscle cell apoptotic process	6/188	57/18903	2.1275695367849e-05	0.000562157810001194	0.000379461253187878	HSF1/GATA4/ATP2A2/APAF1/AGT/BMP7	6
GO:0061005	cell differentiation involved in kidney development	6/188	58/18903	2.35360298131449e-05	0.000617532754258179	0.000416839806628094	PTCH1/NOTCH1/GATA3/NPHS1/AMER1/MMP9	6
GO:0048839	inner ear development	10/188	193/18903	2.41345757449419e-05	0.000628839779132096	0.000424472143584284	NOTCH1/FGFR2/MKS1/PTPN11/GATA3/COL2A1/CHD7/DCHS1/FZD6/SOX9	10
GO:0042306	regulation of protein import into nucleus	6/188	59/18903	2.59857142413733e-05	0.000672402757473329	0.000453877520615203	NF1/TRIM28/MDFIC/PIK3R2/FLNA/CDH1	6
GO:0045165	cell fate commitment	12/188	282/18903	2.66319101119873e-05	0.000684403607809428	0.000461978195597993	PTCH1/NOTCH1/GAS1/FGFR2/HNF1B/GATA3/GATA4/PRKDC/FOXP3/WNT6/EPAS1/SOX9	12
GO:1901983	regulation of protein acetylation	7/188	88/18903	2.76999421723781e-05	0.000707008047828317	0.000477236382862454	KAT2A/SMARCB1/DDX3X/GATA3/AUTS2/SETD5/FOXP3	7
GO:0048738	cardiac muscle tissue development	11/188	241/18903	3.06463540223511e-05	0.000776926488458521	0.000524431918760858	KAT2A/NOTCH1/FGFR2/NEB/RYR2/SCN5A/CHD7/GATA4/MYBPC3/AGT/BMP7	11
GO:0003176	aortic valve development	5/188	37/18903	3.10595662463417e-05	0.000782117399706538	0.000527935827542905	NOTCH1/GATA3/GATA4/SMAD6/SOX9	5
GO:0007548	sex differentiation	12/188	288/18903	3.27243277646585e-05	0.000818544518486659	0.000552524439310656	EIF2B2/PBX1/NIPBL/GREB1L/PTPN11/GATA3/CHD7/PKD1/GATA4/SOX9/ADAMTS1/TLR3	12
GO:0030111	regulation of Wnt signaling pathway	13/188	336/18903	3.31901970336084e-05	0.000824699465364893	0.000556679080256967	NOTCH1/FGFR2/MKS1/MDFIC/HNF1B/DDX3X/COL1A1/MACF1/FZD6/INVS/TTC21B/AMER1/SOX9	13
GO:0001942	hair follicle development	7/188	91/18903	3.44431473767568e-05	0.000850201901036786	0.000573893438978371	NF1/LDB1/NOTCH1/DLX3/FGFR2/FZD6/SOX9	7
GO:0044089	positive regulation of cellular component biogenesis	16/188	498/18903	3.98826601195222e-05	0.000978037521362401	0.000660183558634815	RAC1/HSF1/TRIM28/CDH5/DDX3X/PIEZO1/STIL/ALOX15/NPHS1/AUTS2/AGT/BBS4/HRAS/PIK3CA/SOX9/BMP7	16
GO:0003215	cardiac right ventricle morphogenesis	4/188	20/18903	4.05299452245344e-05	0.000981086157951309	0.000662241413991373	NOTCH1/GATA3/CHD7/GATA4	4
GO:0072079	nephron tubule formation	4/188	20/18903	4.05299452245344e-05	0.000981086157951309	0.000662241413991373	HNF1B/GATA3/WNT6/SOX9	4
GO:0022404	molting cycle process	7/188	94/18903	4.24805038788429e-05	0.00100417911179216	0.000677829352197266	NF1/LDB1/NOTCH1/DLX3/FGFR2/FZD6/SOX9	7
GO:0022405	hair cycle process	7/188	94/18903	4.24805038788429e-05	0.00100417911179216	0.000677829352197266	NF1/LDB1/NOTCH1/DLX3/FGFR2/FZD6/SOX9	7
GO:0030217	T cell differentiation	12/188	296/18903	4.27095221962512e-05	0.00100417911179216	0.000677829352197266	KAT2A/ARID1B/SOS2/ARID1A/SMARCB1/GATA3/CHD7/PIK3R2/PRKDC/SMARCC2/FOXP3/CR1	12
GO:0016485	protein processing	11/188	250/18903	4.28221369634183e-05	0.00100417911179216	0.000677829352197266	PTCH1/GAS1/PRKACB/DYNC2H1/F11/ECEL1/APAF1/CASP9/FGA/NLRP7/THBD	11
GO:0071695	anatomical structure maturation	11/188	250/18903	4.28221369634183e-05	0.00100417911179216	0.000677829352197266	NF1/KDM1A/CDH5/GATA3/ARCN1/DCHS1/FGFR3/RERE/RYR1/KIF14/EPAS1	11
GO:2000027	regulation of animal organ morphogenesis	8/188	129/18903	4.50874811474266e-05	0.00103444850191637	0.00069826144529536	RAC1/MKS1/PKHD1/GATA3/FZD6/AGT/SOX9/BMP7	8
GO:0003170	heart valve development	6/188	65/18903	4.53424305925291e-05	0.00103444850191637	0.00069826144529536	NOTCH1/GATA3/DCHS1/GATA4/SMAD6/SOX9	6
GO:0035065	regulation of histone acetylation	6/188	65/18903	4.53424305925291e-05	0.00103444850191637	0.00069826144529536	KAT2A/SMARCB1/GATA3/AUTS2/SETD5/FOXP3	6
GO:0098773	skin epidermis development	7/188	95/18903	4.54785203900305e-05	0.00103444850191637	0.00069826144529536	NF1/LDB1/NOTCH1/DLX3/FGFR2/FZD6/SOX9	7
GO:1903115	regulation of actin filament-based movement	5/188	40/18903	4.5767177856641e-05	0.00103444850191637	0.00069826144529536	RYR2/SCN5A/GATA4/ATP2A2/MYBPC3	5
GO:2000758	positive regulation of peptidyl-lysine acetylation	5/188	40/18903	4.5767177856641e-05	0.00103444850191637	0.00069826144529536	KAT2A/SMARCB1/GATA3/AUTS2/FOXP3	5
GO:0045621	positive regulation of lymphocyte differentiation	8/188	130/18903	4.76406531947752e-05	0.00107034569333411	0.000722492351633339	ARID1B/ARID1A/SMARCB1/GATA3/PRKDC/SMARCC2/FOXP3/CR1	8
GO:0009314	response to radiation	15/188	452/18903	4.85480761661131e-05	0.00108003992393669	0.000729036038882186	CREBBP/HSF1/NF1/RGS14/KDM1A/ABCC8/NIPBL/GATA3/SMPD1/PRKDC/FOXP3/CASP9/HRAS/THBD/MMP9	15
GO:0009798	axis specification	7/188	96/18903	4.86478537167643e-05	0.00108003992393669	0.000729036038882186	OTX2/PTCH1/LDB1/NOTCH1/STIL/SMAD6/WNT6	7
GO:0045619	regulation of lymphocyte differentiation	10/188	210/18903	4.95032046435493e-05	0.00109256484601528	0.000737490466702042	KAT2A/ARID1B/SOS2/ARID1A/SMARCB1/GATA3/PRKDC/SMARCC2/FOXP3/CR1	10
GO:0007368	determination of left/right symmetry	8/188	131/18903	5.03132540992595e-05	0.00110394929462235	0.000745175065329753	NOTCH1/MKS1/FOXF1/STIL/DYNC2H1/GATA4/BBS4/OFD1	8
GO:1905314	semi-lunar valve development	5/188	41/18903	5.17059751356918e-05	0.00112429016758086	0.000758905325777004	NOTCH1/GATA3/GATA4/SMAD6/SOX9	5
GO:0043588	skin development	12/188	302/18903	5.18396052749171e-05	0.00112429016758086	0.000758905325777004	NF1/LDB1/NOTCH1/DLX3/FGFR2/FRAS1/COL1A1/PKD1/RYR1/FZD6/SOX9/COL1A2	12
GO:0006282	regulation of DNA repair	10/188	212/18903	5.36148441623152e-05	0.00115538229246609	0.000779892771763383	HSF1/TRIM28/KAT2A/KDM1A/ARID1B/ARID1A/SMARCB1/PRKDC/SMARCC2/FANCB	10
GO:0007405	neuroblast proliferation	6/188	67/18903	5.38890994620376e-05	0.00115538229246609	0.000779892771763383	NF1/KDM1A/NOTCH1/FGFR2/NDE1/PLXNB2	6
GO:0014706	striated muscle tissue development	11/188	257/18903	5.4978479965528e-05	0.00116431949068362	0.000785925455780719	KAT2A/NOTCH1/FGFR2/NEB/RYR2/SCN5A/CHD7/GATA4/MYBPC3/AGT/BMP7	11
GO:0007265	Ras protein signal transduction	13/188	353/18903	5.50776064286242e-05	0.00116431949068362	0.000785925455780719	RAC1/NF1/RAPGEF2/TRIM28/NOTCH1/RIT1/SOS2/RAF1/LZTR1/AUTS2/KIF14/HRAS/COL1A2	13
GO:0021700	developmental maturation	12/188	304/18903	5.52369054748627e-05	0.00116431949068362	0.000785925455780719	NF1/KDM1A/CDH5/GATA3/ARCN1/NEFL/DCHS1/FGFR3/RERE/RYR1/KIF14/EPAS1	12
GO:1902806	regulation of cell cycle G1/S phase transition	10/188	213/18903	5.57775331818327e-05	0.00116914695250411	0.00078918403314019	ARID1B/ARID1A/SMARCB1/DDX3X/STIL/PKD1/PRKDC/SMARCC2/KIF14/ADAMTS1	10
GO:0032970	regulation of actin filament-based process	14/188	406/18903	5.78989238597808e-05	0.00120687090178832	0.000814648016413056	RAC1/NEB/RYR2/SCN5A/ALOX15/NPHS1/GATA4/PIK3R2/ATP2A2/MYBPC3/BBS4/HRAS/PIK3CA/FLNA	14
GO:0010463	mesenchymal cell proliferation	5/188	42/18903	5.82229570403807e-05	0.00120692008185364	0.000814681213371073	FGFR2/FOXF1/DCHS1/SOX9/BMP7	5
GO:0030048	actin filament-based movement	8/188	134/18903	5.90918937280867e-05	0.00121820211685594	0.000822296681953595	RYR2/SCN5A/GATA4/GPD1L/ATP2A2/MYBPC3/PIK3CA/FLNA	8
GO:0042476	odontogenesis	8/188	135/18903	6.22870398889207e-05	0.00127011398730017	0.000857337631423016	DLX3/FGFR2/COL1A1/SCN5A/WNT6/ALPL/COL1A2/BMP7	8
GO:2000779	regulation of double-strand break repair	8/188	135/18903	6.22870398889207e-05	0.00127011398730017	0.000857337631423016	HSF1/KDM1A/ARID1B/ARID1A/SMARCB1/PRKDC/SMARCC2/FANCB	8
GO:0060428	lung epithelium development	5/188	43/18903	6.53560496886226e-05	0.00132549134287412	0.00089471781252248	FGFR2/MAP2K2/ADAMTSL2/PKD1/SOX9	5
GO:0060070	canonical Wnt signaling pathway	12/188	310/18903	6.66105043540315e-05	0.00134366995879745	0.000906988531272211	NOTCH1/FGFR2/MKS1/DDX3X/GATA3/COL1A1/FZD6/WNT6/INVS/TTC21B/AMER1/SOX9	12
GO:0010038	response to metal ion	13/188	360/18903	6.72256892813626e-05	0.00134377686044535	0.000907060690784286	HSF1/ABCC8/RYR2/ACTA1/SCN5A/ALOX15/SMPD1/ATP7B/RYR1/CASP9/FGA/CDH1/MMP9	13
GO:0021549	cerebellum development	7/188	101/18903	6.73321028154919e-05	0.00134377686044535	0.000907060690784286	LDB1/PTPN11/ARCN1/SCN5A/RERE/KIF14/TTC21B	7
GO:1903706	regulation of hemopoiesis	14/188	413/18903	6.95086212789773e-05	0.00137987485205673	0.000931427138943021	HSF1/NF1/KAT2A/LDB1/ARID1B/SOS2/ARID1A/SMARCB1/GATA3/PRKDC/SMARCC2/FOXP3/CR1/TLR3	14
GO:0001764	neuron migration	9/188	177/18903	7.15983013608697e-05	0.00140100240027326	0.00094568841181053	RAC1/RAPGEF2/NDE1/NIPBL/USP9X/GATA3/AUTS2/PLXNB2/BBS4	9
GO:0051099	positive regulation of binding	9/188	177/18903	7.15983013608697e-05	0.00140100240027326	0.00094568841181053	HSF1/RAPGEF2/TRIM28/KDM1A/USP9X/GATA3/PKD1/KRIT1/MMP9	9
GO:0031058	positive regulation of histone modification	7/188	102/18903	7.16930865811474e-05	0.00140100240027326	0.00094568841181053	KAT2A/KDM1A/NIPBL/SMARCB1/GATA3/AUTS2/FOXP3	7
GO:0045580	regulation of T cell differentiation	9/188	179/18903	7.80667601645518e-05	0.00151765017687771	0.00102442664279199	KAT2A/ARID1B/SOS2/ARID1A/SMARCB1/GATA3/SMARCC2/FOXP3/CR1	9
GO:0010631	epithelial cell migration	13/188	366/18903	7.94275691765355e-05	0.00153614556469258	0.00103691118523464	RAC1/SCARB1/NF1/NOTCH1/CDH5/PTPN11/GATA3/MACF1/KRIT1/AGT/PIK3CA/SOX9/MMP9	13
GO:0060048	cardiac muscle contraction	8/188	140/18903	8.04996767340872e-05	0.00154889634413485	0.00104551806867592	RYR2/SCN5A/GATA4/GPD1L/ATP2A2/MYBPC3/PIK3CA/FLNA	8
GO:0016573	histone acetylation	9/188	180/18903	8.14809200707281e-05	0.00155977761278251	0.00105286301659598	CREBBP/KAT2A/LDB1/SMARCB1/GATA3/AUTS2/SETD5/FOXP3/NCOA1	9
GO:0001889	liver development	8/188	141/18903	8.46258802824201e-05	0.00160143789918131	0.00108098406055163	NF1/PTCH1/NOTCH1/HNF1B/SMARCB1/PKD1/PIK3CA/SOX9	8
GO:0009855	determination of bilateral symmetry	8/188	141/18903	8.46258802824201e-05	0.00160143789918131	0.00108098406055163	NOTCH1/MKS1/FOXF1/STIL/DYNC2H1/GATA4/BBS4/OFD1	8
GO:0043434	response to peptide hormone	14/188	421/18903	8.52202703290335e-05	0.00160143789918131	0.00108098406055163	HSF1/ABCC8/EIF2B2/PTPN11/COL1A1/NEFL/PIK3R2/PRKDC/ALPL/AGT/PIK3CA/CYP11A1/BMP7/NCOA1	14
GO:0002320	lymphoid progenitor cell differentiation	4/188	24/18903	8.61662870519747e-05	0.00160143789918131	0.00108098406055163	NOTCH1/SOS2/GATA3/PRKDC	4
GO:0003181	atrioventricular valve morphogenesis	4/188	24/18903	8.61662870519747e-05	0.00160143789918131	0.00108098406055163	NOTCH1/DCHS1/GATA4/SMAD6	4
GO:0090132	epithelium migration	13/188	369/18903	8.6218138495369e-05	0.00160143789918131	0.00108098406055163	RAC1/SCARB1/NF1/NOTCH1/CDH5/PTPN11/GATA3/MACF1/KRIT1/AGT/PIK3CA/SOX9/MMP9	13
GO:0033157	regulation of intracellular protein transport	10/188	225/18903	8.81111142384681e-05	0.00162853645626962	0.00109927581466297	NF1/TRIM28/MDFIC/B3GAT3/HUWE1/PTPN11/PIK3R2/HRAS/FLNA/CDH1	10
GO:0009799	specification of symmetry	8/188	142/18903	8.89259776216167e-05	0.00163554052958973	0.00110400362310428	NOTCH1/MKS1/FOXF1/STIL/DYNC2H1/GATA4/BBS4/OFD1	8
GO:0048806	genitalia development	5/188	46/18903	9.0849953738792e-05	0.00165470401178615	0.00111693913487753	NIPBL/GREB1L/PTPN11/CHD7/PKD1	5
GO:0055010	ventricular cardiac muscle tissue morphogenesis	5/188	46/18903	9.0849953738792e-05	0.00165470401178615	0.00111693913487753	NOTCH1/FGFR2/RYR2/CHD7/MYBPC3	5
GO:0010212	response to ionizing radiation	8/188	143/18903	9.3405647002608e-05	0.00169303375629848	0.00114281203502809	HSF1/KDM1A/NIPBL/GATA3/SMPD1/PRKDC/HRAS/THBD	8
GO:0003281	ventricular septum development	6/188	74/18903	9.44431757695831e-05	0.00169545835161472	0.00114444865727332	NOTCH1/SALL4/FGFR2/GATA3/GATA4/SMAD6	6
GO:2000756	regulation of peptidyl-lysine acetylation	6/188	74/18903	9.44431757695831e-05	0.00169545835161472	0.00114444865727332	KAT2A/SMARCB1/GATA3/AUTS2/SETD5/FOXP3	6
GO:0022409	positive regulation of cell-cell adhesion	12/188	322/18903	9.55397695429629e-05	0.00170645885325291	0.00115187408846552	ARID1B/ARID1A/SMARCB1/PTPN11/GATA3/PIEZO1/SMARCC2/FOXP3/FGA/PIK3CA/BMP7/CR1	12
GO:1902107	positive regulation of leukocyte differentiation	9/188	184/18903	9.6420382966316e-05	0.00170645885325291	0.00115187408846552	HSF1/ARID1B/ARID1A/SMARCB1/GATA3/PRKDC/SMARCC2/FOXP3/CR1	9
GO:1903708	positive regulation of hemopoiesis	9/188	184/18903	9.6420382966316e-05	0.00170645885325291	0.00115187408846552	HSF1/ARID1B/ARID1A/SMARCB1/GATA3/PRKDC/SMARCC2/FOXP3/CR1	9
GO:0050673	epithelial cell proliferation	15/188	481/18903	9.74064116280823e-05	0.00171581622736415	0.00115819039474755	SCARB1/NF1/PTCH1/NOTCH1/FGFR2/HNF1B/MAP2K2/PKHD1/GATA3/SCN5A/PRKDC/FLT1/KRIT1/HRAS/SOX9	15
GO:0042073	intraciliary transport	5/188	47/18903	0.000100851610921417	0.00175997787989374	0.00118799988189439	BBS12/DYNC2H1/IFT122/TTC21B/TRAF3IP1	5
GO:0061383	trabecula morphogenesis	5/188	47/18903	0.000100851610921417	0.00175997787989374	0.00118799988189439	NOTCH1/COL1A1/CHD7/ADAMTS1/BMP7	5
GO:0014065	phosphatidylinositol 3-kinase signaling	8/188	145/18903	0.000102927049705546	0.00178788097451486	0.00120683470561182	NF1/GATA3/PIK3R2/CEP55/FLT1/AGT/PIK3CA/SOX9	8
GO:0018393	internal peptidyl-lysine acetylation	9/188	186/18903	0.000104712129622075	0.00181050649927201	0.00122210712525206	CREBBP/KAT2A/LDB1/SMARCB1/GATA3/AUTS2/SETD5/FOXP3/NCOA1	9
GO:0006473	protein acetylation	10/188	230/18903	0.000105655849018257	0.00181844378677294	0.00122746486111988	CREBBP/KAT2A/LDB1/SMARCB1/DDX3X/GATA3/AUTS2/SETD5/FOXP3/NCOA1	10
GO:0046822	regulation of nucleocytoplasmic transport	7/188	109/18903	0.000109122009014046	0.00185677214005146	0.00125333682217591	NF1/TRIM28/MDFIC/PTPN11/PIK3R2/FLNA/CDH1	7
GO:0003183	mitral valve morphogenesis	3/188	10/18903	0.000110357192758922	0.00185677214005146	0.00125333682217591	NOTCH1/DCHS1/SMAD6	3
GO:0007440	foregut morphogenesis	3/188	10/18903	0.000110357192758922	0.00185677214005146	0.00125333682217591	NOTCH1/FOXF1/GATA4	3
GO:0060502	epithelial cell proliferation involved in lung morphogenesis	3/188	10/18903	0.000110357192758922	0.00185677214005146	0.00125333682217591	FGFR2/MAP2K2/SOX9	3
GO:2001054	negative regulation of mesenchymal cell apoptotic process	3/188	10/18903	0.000110357192758922	0.00185677214005146	0.00125333682217591	HNF1B/SOX9/BMP7	3
GO:0035264	multicellular organism growth	8/188	147/18903	0.000113238070513517	0.00189423607447968	0.00127862529323255	PTCH1/KAT2A/NIPBL/PTPN11/STIL/CHD7/BBS4/PIK3CA	8
GO:0006475	internal protein amino acid acetylation	9/188	188/18903	0.00011359358122546	0.00189423607447968	0.00127862529323255	CREBBP/KAT2A/LDB1/SMARCB1/GATA3/AUTS2/SETD5/FOXP3/NCOA1	9
GO:0006913	nucleocytoplasmic transport	12/188	329/18903	0.000116967731468397	0.00193331686550407	0.00130500515609999	NF1/RGS14/TRIM28/NOTCH1/MDFIC/PTPN11/PKD1/PIK3R2/GLE1/AGT/FLNA/CDH1	12
GO:0051169	nuclear transport	12/188	329/18903	0.000116967731468397	0.00193331686550407	0.00130500515609999	NF1/RGS14/TRIM28/NOTCH1/MDFIC/PTPN11/PKD1/PIK3R2/GLE1/AGT/FLNA/CDH1	12
GO:0071478	cellular response to radiation	9/188	189/18903	0.00011826565633965	0.00194619623941389	0.00131369884188919	CREBBP/HSF1/KDM1A/NIPBL/GATA3/SMPD1/CASP9/HRAS/MMP9	9
GO:0022407	regulation of cell-cell adhesion	15/188	490/18903	0.000119492038231776	0.0019577909495442	0.00132152536881476	NOTCH1/ARID1B/ARID1A/SMARCB1/PTPN11/PKHD1/GATA3/PIEZO1/SMARCC2/FOXP3/FGA/PIK3CA/CDH1/BMP7/CR1	15
